age,job,marital,education,default,balance,housing,loan,contact,day_of_week,month,duration,campaign,pdays,previous,poutcome,y
33,self-employed,married,tertiary,no,263,0,0,cellular,16,nov,79,4,94,3,failure,0
42,blue-collar,married,primary,no,201,1,0,cellular,11,aug,265,1,103,3,success,1
41,blue-collar,married,secondary,no,563,1,0,cellular,20,apr,142,12,348,1,failure,0
59,technician,married,primary,no,4198,0,0,cellular,14,jan,309,1,91,10,success,1
32,blue-collar,single,secondary,no,3201,1,0,cellular,20,nov,98,1,178,5,failure,0
56,admin.,divorced,secondary,no,1693,0,0,cellular,26,oct,238,4,442,4,failure,1
60,admin.,divorced,secondary,no,-41,1,1,cellular,6,feb,1658,1,262,1,failure,1
53,management,married,tertiary,no,2578,0,0,cellular,19,nov,299,4,107,2,failure,0
38,admin.,married,secondary,no,0,1,0,cellular,8,jun,187,1,181,2,success,1
56,retired,married,secondary,no,393,0,1,cellular,26,jul,183,1,221,2,failure,1
61,retired,married,secondary,no,938,0,0,cellular,15,oct,212,2,92,5,success,0
39,management,single,tertiary,no,968,1,0,cellular,7,may,59,1,258,6,failure,0
26,management,single,tertiary,no,2506,0,0,cellular,28,may,210,2,100,1,success,0
44,management,married,primary,no,1880,1,0,cellular,18,nov,34,1,124,6,failure,0
27,admin.,married,tertiary,no,73,0,0,cellular,30,apr,374,1,79,1,success,0
32,services,married,secondary,no,356,1,0,cellular,29,jan,56,2,223,5,failure,0
32,management,married,tertiary,no,913,1,0,cellular,23,jun,883,1,674,4,failure,0
30,student,single,secondary,no,948,1,0,cellular,11,may,150,1,370,2,failure,0
43,technician,married,secondary,no,4056,0,0,cellular,4,may,13,6,89,2,failure,0
23,student,single,secondary,no,1234,0,0,cellular,15,feb,379,1,91,1,success,1
29,technician,single,secondary,no,5763,0,1,cellular,5,jun,271,2,92,2,success,0
30,technician,single,tertiary,no,3,1,0,cellular,6,may,45,2,169,2,failure,0
32,technician,single,tertiary,no,388,0,0,cellular,2,aug,100,8,95,3,success,0
51,entrepreneur,married,primary,no,1443,0,0,cellular,26,may,574,1,97,10,success,0
38,entrepreneur,married,secondary,no,157,0,1,cellular,15,may,57,11,366,1,other,0
36,admin.,single,tertiary,no,980,0,0,cellular,30,jul,156,3,179,4,failure,0
42,entrepreneur,married,secondary,no,707,0,0,cellular,1,jun,233,1,348,1,success,0
26,technician,single,tertiary,no,152,0,0,cellular,30,jan,151,2,2,1,other,0
34,admin.,single,tertiary,no,4254,1,0,cellular,18,may,104,3,178,1,success,0
46,technician,married,tertiary,no,31630,0,0,cellular,30,nov,448,2,214,1,failure,0
35,management,married,tertiary,no,2123,1,0,cellular,20,apr,54,1,273,3,failure,0
37,technician,married,secondary,no,523,1,0,cellular,8,apr,171,2,139,4,failure,0
71,retired,married,tertiary,no,4388,0,0,cellular,5,feb,346,1,183,3,other,0
35,technician,single,tertiary,no,122,0,0,cellular,20,apr,49,5,328,5,failure,0
47,technician,married,secondary,no,3519,0,1,cellular,28,dec,193,1,220,1,failure,0
26,admin.,single,secondary,no,1099,0,0,cellular,15,jan,99,2,225,13,other,0
57,management,married,primary,no,6900,0,0,cellular,23,oct,255,4,185,2,failure,1
33,management,single,tertiary,no,318,1,0,cellular,8,apr,1190,1,141,3,other,1
35,management,single,secondary,no,356,1,0,cellular,11,may,7,5,171,12,failure,0
36,technician,married,secondary,no,1508,0,0,cellular,29,jan,187,2,185,8,failure,0
58,retired,divorced,primary,no,2538,1,0,cellular,19,nov,680,2,111,6,failure,1
36,management,divorced,tertiary,no,-252,1,0,cellular,7,may,235,2,293,1,other,0
43,admin.,single,secondary,no,375,0,1,cellular,5,feb,193,2,199,4,failure,0
42,management,married,tertiary,no,27696,0,0,cellular,12,may,176,2,89,5,success,1
46,self-employed,married,secondary,no,-30,1,1,cellular,2,apr,164,1,300,2,failure,0
33,technician,single,tertiary,no,849,1,0,cellular,15,may,128,2,291,5,failure,0
34,blue-collar,married,tertiary,no,551,1,0,cellular,17,apr,115,2,315,11,other,0
46,blue-collar,married,secondary,no,1144,1,0,cellular,8,feb,376,2,129,3,other,1
27,self-employed,divorced,secondary,no,165,1,0,cellular,6,feb,1160,2,192,4,failure,0
38,technician,married,tertiary,no,127,1,0,cellular,14,oct,113,1,50,2,success,0
50,technician,divorced,secondary,no,8,0,0,cellular,2,feb,171,2,5,1,other,0
35,admin.,married,secondary,no,725,1,0,cellular,20,nov,219,7,133,1,failure,0
33,blue-collar,married,secondary,no,489,1,0,cellular,17,apr,552,1,332,1,failure,0
41,housemaid,single,secondary,no,2184,0,0,cellular,19,nov,98,1,153,2,failure,0
37,technician,married,secondary,no,1016,1,1,cellular,20,nov,195,3,8,1,failure,0
38,entrepreneur,married,tertiary,no,1649,0,1,cellular,6,sep,218,2,432,3,success,0
30,technician,single,secondary,no,1165,0,0,cellular,4,jun,204,2,183,3,success,1
43,blue-collar,married,secondary,no,85,1,0,cellular,20,apr,42,3,279,5,other,0
54,admin.,married,secondary,no,3136,1,0,telephone,14,apr,104,1,146,1,failure,0
32,management,single,tertiary,no,796,0,1,cellular,30,apr,198,1,160,1,failure,0
34,blue-collar,married,secondary,no,-10,1,0,cellular,11,may,216,1,370,1,failure,0
40,blue-collar,married,primary,no,-388,1,0,cellular,4,may,195,3,340,1,failure,0
53,entrepreneur,married,tertiary,no,54,1,1,cellular,6,may,123,1,169,1,failure,0
28,management,single,tertiary,no,1720,0,0,cellular,14,sep,230,1,91,4,success,1
37,management,married,tertiary,no,387,0,0,cellular,26,jul,128,2,419,1,failure,0
32,admin.,single,secondary,no,-45,1,0,cellular,20,apr,68,1,325,2,other,0
57,services,married,primary,no,-319,0,1,cellular,5,feb,620,1,196,1,other,0
60,retired,married,tertiary,no,2194,1,0,telephone,20,apr,31,3,263,9,failure,0
32,admin.,married,tertiary,no,233,1,0,cellular,2,apr,77,2,133,4,failure,0
60,management,married,tertiary,no,474,0,0,cellular,31,aug,415,5,186,3,other,1
33,technician,single,secondary,no,287,1,0,cellular,14,may,97,1,358,8,failure,0
34,blue-collar,married,primary,no,1309,1,0,cellular,12,may,456,2,364,1,failure,0
38,technician,single,tertiary,no,1727,0,0,telephone,2,aug,141,2,185,6,other,0
51,self-employed,married,primary,no,106,1,0,telephone,6,may,217,1,169,5,failure,0
39,technician,single,secondary,no,0,1,0,cellular,13,may,6,7,175,4,other,0
66,retired,married,primary,no,2173,0,0,cellular,15,jul,178,1,181,5,failure,0
34,blue-collar,married,secondary,no,-53,1,0,cellular,12,may,196,2,357,1,failure,0
60,management,married,tertiary,no,5041,0,0,cellular,4,may,8,7,181,1,success,0
52,technician,married,tertiary,no,2557,0,0,cellular,28,jan,134,5,204,2,success,1
30,admin.,single,secondary,no,3528,0,0,cellular,4,aug,250,1,92,2,failure,1
35,management,married,tertiary,no,2088,1,0,cellular,1,oct,86,1,50,4,failure,0
46,management,married,tertiary,no,349,0,0,cellular,15,feb,295,2,616,1,failure,1
55,blue-collar,divorced,primary,no,2227,1,0,telephone,21,nov,148,3,172,3,failure,0
31,management,single,tertiary,no,358,1,0,cellular,30,jan,68,3,256,51,failure,0
33,technician,single,secondary,no,930,1,0,cellular,15,may,163,5,359,1,failure,0
42,admin.,divorced,secondary,yes,723,0,0,cellular,20,nov,298,2,112,2,other,0
36,self-employed,married,secondary,no,189,1,0,cellular,19,nov,136,1,120,1,failure,0
36,management,married,tertiary,no,0,1,0,cellular,5,feb,245,2,8,1,other,0
35,blue-collar,married,secondary,no,253,1,0,cellular,15,may,452,1,345,1,other,0
83,retired,divorced,primary,no,0,0,0,telephone,31,may,664,1,77,3,success,0
23,student,single,secondary,no,381,0,0,cellular,23,feb,696,1,189,2,other,1
55,management,divorced,tertiary,no,2037,0,0,cellular,2,nov,209,2,273,1,failure,1
44,blue-collar,single,secondary,no,0,1,0,cellular,4,may,64,2,19,1,failure,0
33,technician,married,tertiary,no,1699,0,0,cellular,6,nov,178,2,94,1,success,1
55,housemaid,married,secondary,no,5,0,0,cellular,2,feb,269,1,206,2,failure,0
35,technician,married,secondary,no,15474,0,0,cellular,21,nov,89,1,92,2,other,0
48,housemaid,single,primary,no,46,0,0,cellular,3,aug,113,2,180,1,failure,1
36,technician,married,secondary,no,1368,0,0,cellular,1,jun,516,1,292,5,failure,1
39,technician,single,tertiary,no,139,0,0,telephone,19,aug,328,1,79,1,failure,0
36,unemployed,married,tertiary,no,7222,1,0,cellular,4,may,104,1,181,5,failure,0
46,housemaid,single,secondary,no,198,1,0,cellular,14,may,93,1,350,1,other,0
46,services,married,secondary,no,2381,1,0,telephone,12,may,220,3,363,1,other,0
34,management,married,tertiary,no,273,1,0,cellular,14,may,492,1,175,2,failure,1
33,self-employed,single,secondary,no,136,1,0,cellular,18,may,30,2,336,13,other,0
37,technician,married,tertiary,no,549,0,0,cellular,4,jun,217,2,94,1,success,0
32,management,divorced,tertiary,no,1145,1,0,cellular,11,may,580,1,350,4,success,0
31,blue-collar,married,secondary,no,625,1,0,cellular,2,jul,135,2,49,3,failure,1
27,admin.,married,secondary,no,710,1,1,cellular,6,may,653,1,334,2,success,1
37,management,single,tertiary,no,72,1,1,cellular,20,apr,885,5,150,7,failure,1
44,blue-collar,married,primary,no,0,1,0,telephone,5,may,408,2,350,1,failure,0
35,management,married,tertiary,no,611,0,0,cellular,1,oct,305,2,121,1,success,1
50,management,divorced,tertiary,no,810,0,0,cellular,15,sep,91,1,103,3,success,1
39,management,single,tertiary,no,11971,1,0,telephone,15,may,75,10,179,5,failure,0
34,technician,married,secondary,no,806,0,0,cellular,19,jul,253,3,458,1,success,1
54,blue-collar,married,primary,no,3170,1,0,telephone,16,apr,140,2,324,4,failure,0
48,admin.,married,secondary,no,257,1,0,telephone,8,may,186,4,358,11,failure,0
56,admin.,married,primary,no,0,1,0,cellular,3,apr,353,2,227,4,failure,0
36,blue-collar,married,secondary,no,89,1,0,cellular,7,may,62,6,366,2,failure,0
66,retired,married,primary,no,3629,0,0,cellular,2,feb,474,1,172,2,other,1
31,admin.,married,secondary,no,368,1,0,cellular,5,may,414,5,361,3,other,0
31,management,single,tertiary,no,775,1,0,cellular,20,apr,207,1,308,2,failure,0
50,technician,divorced,secondary,no,0,1,0,cellular,13,aug,120,2,91,6,failure,0
36,admin.,married,secondary,no,421,1,0,cellular,20,apr,246,2,334,3,other,0
67,retired,married,secondary,no,1146,0,0,cellular,13,nov,259,1,92,2,failure,1
59,management,married,tertiary,no,138,1,1,cellular,16,nov,162,2,187,5,failure,0
32,blue-collar,married,primary,no,0,1,0,cellular,20,apr,295,3,335,1,other,0
32,technician,married,tertiary,no,432,1,0,cellular,19,nov,164,2,195,1,other,0
28,management,single,tertiary,no,6784,0,0,cellular,1,oct,502,1,115,3,other,1
35,management,single,secondary,no,5260,1,0,cellular,18,nov,59,1,182,2,failure,0
35,blue-collar,single,secondary,no,0,1,0,cellular,16,apr,1174,1,345,4,other,1
28,technician,single,secondary,no,1453,1,0,cellular,12,may,246,1,343,1,other,0
40,technician,married,secondary,no,96,1,1,cellular,17,apr,276,2,326,2,failure,0
53,blue-collar,married,secondary,no,3815,0,0,telephone,20,nov,75,2,149,3,failure,0
33,services,single,secondary,no,133,0,0,cellular,14,jan,305,2,274,1,success,1
34,technician,married,secondary,no,603,1,0,cellular,28,jul,51,4,434,1,failure,0
54,entrepreneur,married,primary,no,943,1,1,telephone,11,may,194,1,340,2,failure,0
35,technician,single,secondary,no,183,0,0,cellular,1,sep,516,2,130,2,failure,0
43,unemployed,married,tertiary,no,0,0,0,cellular,16,jul,745,1,281,1,failure,1
40,blue-collar,married,primary,no,2133,1,1,cellular,6,apr,377,3,325,1,failure,0
28,student,single,secondary,no,1925,0,0,cellular,20,aug,147,1,90,1,failure,0
56,management,married,tertiary,no,505,1,1,cellular,5,may,221,1,169,3,failure,0
21,student,single,primary,no,1596,0,0,cellular,26,aug,115,1,93,2,failure,0
37,entrepreneur,married,tertiary,no,264,1,1,cellular,20,nov,276,1,157,1,failure,0
52,technician,married,tertiary,no,3440,1,0,cellular,17,nov,124,1,131,1,failure,0
30,management,single,tertiary,no,1243,1,0,telephone,13,nov,86,1,174,1,failure,0
42,technician,married,primary,no,275,0,0,cellular,17,nov,295,2,109,9,failure,0
38,services,married,primary,no,0,1,1,cellular,7,may,127,1,171,2,other,0
60,admin.,married,secondary,no,106,0,0,cellular,21,aug,216,3,91,1,success,1
29,self-employed,married,tertiary,no,476,0,1,cellular,5,feb,148,1,8,2,other,0
31,services,single,secondary,no,342,1,0,cellular,15,may,117,5,366,7,other,0
40,management,married,tertiary,no,378,1,1,cellular,28,jan,260,1,268,2,failure,0
46,technician,married,secondary,no,363,1,0,cellular,2,feb,346,1,180,3,failure,0
53,management,divorced,tertiary,no,6649,1,0,cellular,31,aug,106,1,55,1,failure,0
53,self-employed,married,secondary,no,248,0,1,cellular,17,nov,99,1,126,3,failure,0
24,blue-collar,single,secondary,no,167,0,1,cellular,25,may,288,1,96,2,success,1
33,unemployed,single,tertiary,no,1974,0,0,cellular,14,aug,498,2,191,1,failure,1
33,entrepreneur,married,tertiary,no,2179,1,1,cellular,7,may,217,1,167,2,other,0
30,student,single,secondary,no,1681,0,0,cellular,23,mar,128,1,106,2,success,1
51,blue-collar,married,secondary,no,1329,1,1,telephone,17,apr,150,2,287,2,failure,0
71,retired,divorced,secondary,no,3104,0,0,telephone,12,apr,271,1,187,1,failure,0
37,management,married,tertiary,yes,0,0,0,cellular,17,nov,44,1,123,2,failure,0
34,blue-collar,single,secondary,no,2764,1,0,cellular,13,may,158,1,357,1,failure,0
39,admin.,married,secondary,no,145,1,1,cellular,13,may,337,3,330,6,other,0
47,unemployed,married,primary,no,168,1,0,telephone,30,jan,66,1,241,1,other,0
36,blue-collar,divorced,secondary,no,52,1,0,cellular,13,may,152,1,348,1,failure,0
27,blue-collar,single,secondary,no,-46,1,0,cellular,3,dec,97,3,199,8,other,0
33,blue-collar,single,tertiary,no,700,0,0,cellular,9,feb,126,1,88,1,success,1
38,management,single,tertiary,no,3141,0,0,cellular,9,nov,347,4,189,2,success,1
58,admin.,married,secondary,no,4348,1,0,cellular,23,jun,790,4,141,1,other,1
42,unemployed,married,primary,no,2636,0,0,cellular,17,nov,178,2,151,1,failure,0
41,management,divorced,tertiary,no,3426,0,0,cellular,4,jun,102,2,297,3,failure,1
27,blue-collar,married,secondary,no,484,1,0,cellular,15,may,210,1,361,2,failure,0
36,management,single,tertiary,no,4,1,0,cellular,7,may,855,2,342,1,failure,1
48,management,married,tertiary,no,1204,0,0,cellular,3,sep,116,2,760,1,other,0
37,admin.,single,tertiary,no,3954,1,0,cellular,12,aug,87,1,117,2,failure,0
30,services,single,secondary,no,194,1,0,cellular,12,may,74,3,301,3,other,0
42,technician,married,secondary,no,334,1,0,cellular,20,apr,18,5,335,9,other,0
24,student,single,secondary,no,486,0,0,cellular,26,feb,281,2,270,2,other,0
38,technician,divorced,secondary,no,5733,1,0,cellular,12,may,173,8,278,4,failure,0
28,technician,single,secondary,no,16,0,0,cellular,17,apr,268,1,333,1,failure,0
36,blue-collar,divorced,primary,yes,0,1,0,cellular,11,may,97,2,305,1,failure,0
55,management,divorced,tertiary,no,9756,1,0,cellular,5,jun,103,2,95,1,other,1
44,admin.,married,secondary,no,497,1,0,cellular,3,feb,321,3,270,2,other,0
39,management,married,tertiary,no,2939,0,0,cellular,29,jun,385,1,165,2,success,0
36,admin.,single,secondary,no,733,1,0,cellular,20,apr,176,1,322,2,other,0
22,student,single,primary,no,423,0,0,cellular,16,jul,316,1,179,10,success,1
53,management,married,tertiary,no,18931,0,0,cellular,5,aug,224,1,86,23,other,0
38,technician,married,secondary,no,1063,1,0,cellular,21,nov,51,5,113,2,failure,0
32,services,divorced,secondary,no,41,1,0,cellular,3,feb,251,4,187,11,other,0
50,management,divorced,tertiary,no,100,1,1,cellular,13,may,157,1,299,3,failure,0
24,blue-collar,married,secondary,no,0,1,0,cellular,20,apr,83,3,306,4,failure,0
57,technician,married,tertiary,no,3082,1,1,cellular,20,apr,267,2,294,3,failure,0
37,admin.,single,tertiary,no,3954,1,0,cellular,17,apr,238,1,331,1,failure,0
37,technician,single,tertiary,no,197,0,0,cellular,13,may,234,1,87,3,success,1
38,technician,single,secondary,no,864,1,0,cellular,13,may,364,1,348,1,failure,0
54,retired,married,tertiary,no,1778,0,0,cellular,14,aug,319,1,268,2,failure,0
32,management,divorced,tertiary,no,883,1,0,cellular,10,dec,798,1,185,5,other,1
30,services,married,primary,no,1015,1,0,cellular,20,nov,24,1,113,8,failure,0
33,admin.,married,secondary,no,51,1,1,cellular,25,oct,253,1,284,3,success,1
36,services,married,secondary,no,1746,1,0,cellular,7,apr,15,1,316,1,failure,0
42,admin.,divorced,secondary,no,490,1,0,cellular,8,nov,212,1,97,5,other,0
30,technician,single,tertiary,no,4060,0,0,cellular,3,feb,179,1,93,1,other,1
60,admin.,married,secondary,no,-396,1,0,cellular,11,may,443,1,350,1,failure,0
70,retired,married,primary,no,2346,0,0,cellular,24,aug,190,3,194,2,success,0
47,technician,married,secondary,no,1167,1,0,cellular,2,feb,139,3,73,2,success,0
32,management,divorced,tertiary,no,530,1,0,cellular,24,sep,91,1,114,2,failure,0
31,admin.,single,secondary,no,81,1,0,cellular,23,apr,215,2,165,11,other,0
56,technician,married,secondary,no,276,1,0,cellular,15,may,301,1,368,1,failure,0
35,technician,married,secondary,no,1577,1,1,cellular,17,aug,80,1,273,1,failure,0
29,technician,single,secondary,no,323,0,0,cellular,27,aug,148,2,94,1,other,0
28,admin.,single,secondary,no,392,1,1,cellular,4,feb,214,2,259,2,failure,0
35,management,married,tertiary,no,867,1,0,cellular,20,nov,298,2,171,3,success,0
37,services,single,secondary,no,105,0,1,cellular,21,nov,197,2,157,4,failure,0
59,management,married,primary,no,8334,0,0,cellular,17,dec,141,4,182,2,other,0
25,blue-collar,single,primary,no,147,1,0,cellular,20,apr,59,2,322,2,failure,0
31,management,married,tertiary,no,199,1,1,cellular,11,aug,127,2,461,4,success,0
38,technician,married,secondary,no,581,1,0,cellular,2,feb,223,2,272,1,failure,0
36,blue-collar,married,secondary,no,-185,1,0,cellular,12,may,167,2,350,2,failure,0
47,services,married,secondary,no,278,1,0,cellular,7,may,51,1,366,1,other,0
40,entrepreneur,married,tertiary,no,2644,1,0,cellular,21,nov,110,2,185,1,failure,0
53,admin.,divorced,secondary,no,26,1,0,cellular,7,may,56,1,359,1,failure,0
34,services,married,secondary,no,4963,1,0,cellular,17,apr,208,1,332,2,failure,0
41,blue-collar,single,secondary,no,98,0,1,cellular,20,nov,180,1,122,6,failure,0
40,technician,single,secondary,yes,45,0,1,cellular,29,jan,261,1,182,23,other,0
29,services,married,secondary,no,222,1,0,cellular,3,feb,197,1,250,23,failure,0
38,technician,married,secondary,no,1016,1,1,cellular,6,may,74,2,167,4,failure,0
32,services,divorced,secondary,no,5267,1,0,cellular,21,nov,183,1,168,2,failure,0
35,technician,married,secondary,no,1368,0,0,cellular,27,may,329,1,41,2,other,1
43,management,single,tertiary,no,11891,0,0,cellular,4,dec,821,5,242,1,success,1
29,services,married,secondary,no,690,1,0,cellular,14,apr,553,2,316,1,other,0
28,management,single,tertiary,no,2725,0,0,cellular,16,jun,292,1,504,1,failure,1
30,management,married,tertiary,no,357,1,0,cellular,8,apr,78,2,289,2,other,0
47,blue-collar,married,secondary,no,1230,1,0,cellular,30,apr,412,1,169,1,success,1
28,management,single,tertiary,no,207,0,0,cellular,28,aug,129,1,94,4,failure,0
40,self-employed,married,tertiary,no,3059,1,1,cellular,18,nov,41,1,182,1,failure,0
39,technician,married,tertiary,no,206,0,0,cellular,20,oct,148,2,195,2,success,1
69,retired,married,secondary,no,0,0,0,cellular,28,apr,184,2,126,2,other,1
56,admin.,married,secondary,no,602,0,0,cellular,14,jun,458,1,130,8,success,1
28,admin.,married,secondary,no,-247,1,1,cellular,30,jan,121,1,240,2,failure,0
